0.3237165961104832	Dominican Republic
0.32185050481420896	Bahrain, Kingdom of
0.3217233338599385	Côte d'Ivoire
0.321572071270563	China
0.31833758219888114	Moldova, Republic of
0.31644359331845817	The former Yugoslav Republic of Macedonia
0.316182095228328	Serbia and Montenegro
0.3111051488872114	French Guiana
0.30848411729131137	Tanzania
0.30652361127011735	El Salvador
0.3047029076513309	Mauritius
0.30267740066158516	Yugoslavia, Socialist Federal Republic of
0.30234949622311125	Israel
0.3023019105728371	Guatemala
0.30159061458673947	Mali
0.3007997957629941	Chinese Taipei
0.2974550755639427	Bahamas
0.29374164496107824	Central African Republic
0.29238433324130264	Qatar
0.28942737551484354	Samoa
0.28544831364475964	Lao People's Democratic Republic
0.2852526108381451	Martinique
0.2850212147020711	Cuba
0.2845597855973009	Saint Vincent and the Grenadines
0.28434312621173363	Dominica
0.28258999083321756	Haiti
0.28191616331534364	Rwanda
0.28027473711164985	Ghana
0.27990123027886604	Myanmar
0.27955428314679753	Syrian Arab Republic
0.2780726366154209	Eswatini
0.2763751296066657	Bermuda
0.2751915221209925	Congo
0.2735957205208326	Hong Kong, China
0.2710114354448006	Madagascar
0.2704392141819504	Nepal
0.27014598088880987	Pakistan
0.2629955668704063	Honduras
0.2620562205367652	Mozambique
0.26159083480510537	Zimbabwe
0.26111154612083626	Uzbekistan
0.2593998286190389	Trinidad and Tobago
0.25830513050392295	Botswana
0.2579294283921143	Tuvalu
0.2553686183522122	Czech and Slovak Federal Republic
0.25311734520892426	Saint Kitts and Nevis
0.25264020735847514	Jamaica
0.2522833354327524	Cambodia
0.2519012894523861	Seychelles
0.24985976995334716	German Democratic Republic
0.24952631222945545	Liberia
0.24883828906406733	Mongolia
0.24776146291516213	Kazakhstan
0.24597266972480283	Suriname
0.24469246211058943	New Caledonia
0.24388809044721416	Palau
0.24141257971631097	Nicaragua
0.23902593636917163	Guinea
0.2389910019324955	Bangladesh
0.2381719123713287	Guadeloupe
0.23480109270648863	Saudi Arabia, Kingdom of
0.23419669763099502	Reunion
0.23259916258076813	Gabon
0.2320455685522604	Venezuela, Bolivarian Republic of
0.22493231465153132	Cameroon
0.22446562962056651	Sri Lanka
0.22099304235020933	Yemen
0.22051205273163993	Yemen, People's Democratic Republic
0.22011683728831302	Belize
0.2194657616912751	Guinea-Bissau
0.21629492952067966	Niger
0.21507048407398754	Cook Islands
0.2149133225525654	Djibouti
0.20652975326405829	Azerbaijan
0.2049848424957309	Cabo Verde
0.20332411811586998	The Gambia
0.20325589792015514	Papua New Guinea
0.1992728431863485	Eritrea
0.1988077025306518	Sudan
0.1977139655279601	Burkina Faso
0.19729678831028605	Ethiopia (+ Eritrea)
0.19584769981892486	Guyana
0.19436681158278168	Sierra Leone
0.19301156515034296	Nigeria
0.19267463882309901	Kuwait, the State of
0.19028501543455148	Ethiopia
0.18691521628048438	U.S.S.R.
0.18605480069177166	Comoros
0.18601680933068016	Tonga
0.18254232757686237	Malawi
0.17980291799856254	Burundi
0.17788626656914883	Mauritania
0.1769051784899545	Brunei Darussalam
0.17509573271289364	Benin
0.17355720798483182	Greenland
0.17177724154455298	Faeroe Islands
0.16923942548974294	Aruba, the Netherlands with respect to
0.16465121084718728	Algeria
0.16357946502776605	Netherlands Antilles
0.16348231824993498	Angola
0.15871884416986104	Vanuatu
0.1579417465383383	Yemen, Arab Republic of
0.15626973680220335	Libya
0.153199754441744	Iraq
0.14725930877916105	Turkmenistan
0.14127376723202598	Sao Tomé and Principe
0.1297972453763016	Kiribati
0.1240057482486415	Tajikistan
0.12349249012924732	Maldives
0.12160779859513447	Afghanistan
0.1078403353728645	Solomon Islands
0.10688572315827852	Germany, Federal Republic of
0.10089854683111238	Micronesia, Federated States of
0.0970817283683289	Saint Pierre and Miquelon
0.0962099089285516	Somalia
0.08600420599807898	Equatorial Guinea
0.08217868537541925	Niue
0.08152637630333034	Nauru
0.05411163782615466	Guam
0.05406918968006145	Chad
0.054062584849307975	World
0.054062584849307975	Wallis and Futuna Islands
0.054062584849307975	WTO Observer governments
0.054062584849307975	WTO Member Countries
0.054062584849307975	Virgin Islands, British
0.054062584849307975	Turks and Caicos Islands
0.054062584849307975	Tokelau
0.054062584849307975	Timor-Leste
0.054062584849307975	Saint Martin
0.054062584849307975	Saint Helena
0.054062584849307975	SAFTA (South Asian Free Trade Agreement)
0.054062584849307975	Northern Mariana Islands
0.054062584849307975	Marshall Islands
0.054062584849307975	LDC oil exporters
0.054062584849307975	LDC non-fuel mineral exporters
0.054062584849307975	LDC exporters of manufactures
0.054062584849307975	LDC exporters of agriculture
0.054062584849307975	Korea, Democratic People's Republic of
0.054062584849307975	Gulf Cooperation Council (GCC)
0.054062584849307975	Gibraltar
0.054062584849307975	G20 Members
0.054062584849307975	Euro Area (19)
0.054062584849307975	EFTA (European Free Trade Association)
0.054062584849307975	Developing and Emerging Economies
0.054062584849307975	Democratic Republic of the Congo
0.054062584849307975	Curaçao
0.054062584849307975	Cayman Islands
0.054062584849307975	Caribbean Community (CARICOM)
0.054062584849307975	CACM (Central American Common Market)
0.054062584849307975	Bonaire, Sint Eustatius and Saba
0.054062584849307975	BRICS members
0.054062584849307975	BRIC members
0.054062584849307975	Asia-Pacific Economic Cooperation (APEC)
0.054062584849307975	Asia
0.054062584849307975	Anguilla
0.054062584849307975	Andorra
0.054062584849307975	American Samoa
0.054062584849307975	African, Caribbean and Pacific States (ACP)
0.054062584849307975	Africa, CIS and Middle East
0.0433702453996976	Netherlands Antilles (incl. Aruba)
0.025915478103150796	French Southern Territories
